Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1976","1976","t","8690713","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1977","1977","ha","6390069","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1977","1977","kg/ha","1431","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1977","1977","t","9143873","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1978","1978","ha","6360000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1978","1978","kg/ha","1315.6","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1978","1978","t","8367200","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1979","1979","ha","6687100","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1979","1979","kg/ha","1487.9","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1979","1979","t","9950000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1980","1980","ha","6923700","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1980","1980","kg/ha","1568","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1980","1980","t","10856500","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1981","1981","ha","6983700","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1981","1981","kg/ha","1643.1","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1981","1981","t","11474600","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1982","1982","ha","7222900","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1982","1982","kg/ha","1565.1","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1982","1982","t","11304200","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1983","1983","ha","7397900","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1983","1983","kg/ha","1678.1","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1983","1983","t","12414400","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1984","1984","ha","7343200","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1984","1984","kg/ha","1481.9","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1984","1984","t","10881900","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1985","1985","ha","7258500","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1985","1985","kg/ha","1612.3","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1985","1985","t","11703000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1986","1986","ha","7403300","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1986","1986","kg/ha","1880.6","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1986","1986","t","13923000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1987","1987","ha","7706200","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1987","1987","kg/ha","1559.3","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1987","1987","t","12015900","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1988","1988","ha","7308400","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1988","1988","kg/ha","1734.3","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1988","1988","t","12675100","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1989","1989","ha","7729600","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1989","1989","kg/ha","1865.5","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1989","1989","t","14419200","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1990","1990","ha","7844500","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1990","1990","kg/ha","1824.9","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1990","1990","t","14315500","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1991","1991","ha","7911400","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1991","1991","kg/ha","1841","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1991","1991","t","14565000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1992","1992","ha","7877600","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1992","1992","kg/ha","1991","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1992","1992","t","15684200","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1993","1993","ha","8299700","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1993","1993","kg/ha","1946.6","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1993","1993","t","16156500","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1994","1994","ha","8034200","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1994","1994","kg/ha","1893.5","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1994","1994","t","15213000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1995","1995","ha","8169800","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1995","1995","kg/ha","2081.1","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1995","1995","t","17002400","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1996","1996","ha","8376500","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1996","1996","kg/ha","2018.4","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1996","1996","t","16907400","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1997","1997","ha","8109100","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1997","1997","kg/ha","2053.3","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1997","1997","t","16650500","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1998","1998","ha","8354600","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1998","1998","kg/ha","2237.6","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1998","1998","t","18694000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","1999","1999","ha","8229900","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","1999","1999","kg/ha","2169.8","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","1999","1999","t","17857600","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","2000","2000","ha","8463000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","2000","2000","kg/ha","2490.7","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","2000","2000","t","21078600","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","2001","2001","ha","8180800","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","2001","2001","kg/ha","2325.4","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","2001","2001","t","19023700","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","2002","2002","ha","8057500","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","2002","2002","kg/ha","2262.1","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","2002","2002","t","18226500","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","2003","2003","ha","8033900","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","2003","2003","kg/ha","2387.8","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","2003","2003","t","19183300","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","2004","2004","ha","8216200","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","2004","2004","kg/ha","2373.3","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","2004","2004","t","19499800","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","2005","2005","ha","8358000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","2005","2005","kg/ha","2585.8","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","2005","2005","t","21612300","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","2006","2006","ha","8447900","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","2006","2006","kg/ha","2518.6","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","2006","2006","t","21276900","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","2007","2007","ha","8578000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","2007","2007","kg/ha","2715.6","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","2007","2007","t","23294600","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","2008","2008","ha","8549800","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","2008","2008","kg/ha","2451.4","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","2008","2008","t","20958800","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","2009","2009","ha","9046000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","2009","2009","kg/ha","2656.8","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","2009","2009","t","24033000","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","2010","2010","ha","9131600","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","2010","2010","kg/ha","2552.8","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","2010","2010","t","23310800","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","2011","2011","ha","8900700","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","2011","2011","kg/ha","2832.8","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","2011","2011","t","25213800","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","2012","2012","ha","8649800","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","2012","2012","kg/ha","2713.8","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","2012","2012","t","23473400","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","2013","2013","ha","8660077","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","2013","2013","kg/ha","2795.7","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","2013","2013","t","24211360","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","2014","2014","ha","9199318","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","2014","2014","kg/ha","2824.1","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","2014","2014","t","25979399","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","2015","2015","ha","9203874","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","2015","2015","kg/ha","2725.6","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","2015","2015","t","25086174","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","2016","2016","ha","9223723","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","2016","2016","kg/ha","2779","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","2016","2016","t","25633028","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","2017","2017","ha","8972422","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","2017","2017","kg/ha","2972.9","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","2017","2017","t","26673703","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","2018","2018","ha","8797227","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","2018","2018","kg/ha","2850.5","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","2018","2018","t","25076149","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","2019","2019","ha","8677730","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","2019","2019","kg/ha","2805.9","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","2019","2019","t","24348983","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","2020","2020","ha","8804677","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","2020","2020","kg/ha","2867.5","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","2020","2020","t","25247511","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","2021","2021","ha","9168249","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","2021","2021","kg/ha","2995.6","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","2021","2021","t","27464081","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","2022","2022","ha","8976900","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","2022","2022","kg/ha","2919.6","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","2022","2022","t","26208672","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","2023","2023","ha","9032688","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","2023","2023","kg/ha","3117.6","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","2023","2023","t","28160527","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","2024","2024","ha","9734249","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0111","Wheat","2024","2024","kg/ha","3268.3","A","Official value",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","2024","2024","t","31814444","A","Official value",""
